wdid,teff,logL,parallax,Dpc,G,BP,RP
Gaia DR2 6173158349967002240,5205.0,,12.00710437,83.28,19.306562,19.7905,18.731571
Gaia DR2 617329255911052416,5373.0,,16.4317103,60.86,18.323305,18.774832,17.755651
Gaia DR2 6174133517998062720,5769.0,,24.01867789,41.63,17.144749,17.461172,16.646063
Gaia DR2 6174451066408337152,6630.0,,13.07031748,76.51,18.786623,19.09426,18.464523
Gaia DR2 6174491782698431488,7484.0,,10.50629702,95.18,19.07303,19.259056,18.80714
Gaia DR2 6176025429615543040,5859.0,,18.66221645,53.58,17.56878,17.907106,17.092808
Gaia DR2 6177996922687990784,5166.0,,12.31457347,81.20,19.328863,19.788538,18.724308
Gaia DR2 6178524211524592640,6090.0,,30.74229285,32.53,16.611076,16.900803,16.167542
Gaia DR2 6179054382286963072,4567.0,,19.27367927,51.88,19.835829,20.553888,19.150063
Gaia DR2 6180510028311555200,4688.0,,15.91738541,62.82,19.054863,19.685951,18.371443
Gaia DR2 6181301646614894976,7632.0,,13.92318473,71.82,16.301916,16.457521,16.032913
Gaia DR2 6183264682893256576,6420.0,,13.27942018,75.30,18.606123,18.895382,18.19133
Gaia DR2 6184227996813270784,7374.0,,15.32497863,65.25,16.610619,16.773458,16.32688
Gaia DR2 6186426195434805888,6955.0,,16.56668333,60.36,17.913935,18.127855,17.563387
Gaia DR2 6186577923744152320,6535.0,,10.36121581,96.51,17.822308,18.06734,17.436716
Gaia DR2 6187109335752116352,5658.0,,10.48694477,95.36,19.145441,19.541948,18.674328
Gaia DR2 6190466174816528256,5727.0,,22.79777627,43.86,17.664667,18.023603,17.17433
Gaia DR2 6191505282024891136,8483.0,,12.99065803,76.98,18.027042,18.162018,17.859343
Gaia DR2 6192394546413783040,5073.0,,13.79409316,72.49,19.09571,19.580734,18.483839
Gaia DR2 6192456359583641472,,,12.42485149,80.48,19.301384,19.793247,18.755142
Gaia DR2 6193680184744349312,6936.0,,10.283205,97.25,18.982916,19.157988,18.614325
Gaia DR2 6194977539745543296,6106.0,,11.18596614,89.40,18.519356,18.845882,18.074657
Gaia DR2 6195972838285944320,7298.0,,11.54307689,86.63,17.904552,18.09037,17.62645
Gaia DR2 6196075676983722112,5387.0,,10.87554895,91.95,19.558298,19.987986,19.00086
Gaia DR2 6196254244543829632,4469.0,,18.25361329,54.78,19.156061,19.883131,18.439049
Gaia DR2 6198553976193165312,4021.0,,17.84972174,56.02,19.33825,20.01126,18.568644
Gaia DR2 6199805598384455424,5006.0,,12.84680984,77.84,19.257465,19.827858,18.696478
Gaia DR2 6200040618994636800,6763.0,,13.89358295,71.98,17.723488,17.958447,17.36928
Gaia DR2 6200529970385978240,13274.0,,13.38097462,74.73,16.455662,16.446634,16.50327
Gaia DR2 6200982458075472896,5707.0,,12.48141157,80.12,19.285439,19.639856,18.789104
Gaia DR2 6201759155667217536,8091.0,,12.23095135,81.76,18.184465,18.35826,17.997126
Gaia DR2 6202166524724245888,8031.0,,10.27435039,97.33,17.755438,17.89217,17.532263
Gaia DR2 6202706492309266944,6200.0,,13.74387307,72.76,19.06338,19.383957,18.657804
Gaia DR2 620298383988029568,4431.0,,18.06357862,55.36,18.882555,19.571285,18.159988
Gaia DR2 6203661620019807232,6106.0,,11.63619679,85.94,19.064829,19.476973,18.65152
Gaia DR2 6204255085721475584,6302.0,,18.4858472,54.10,17.901045,18.193838,17.50551
Gaia DR2 6204346478325428736,8072.0,,18.68908827,53.51,16.574707,16.716726,16.343208
Gaia DR2 6204670387579167616,5658.0,,14.96489295,66.82,18.426655,18.870316,17.928938
Gaia DR2 6204750965461734784,6900.0,,14.21176408,70.36,18.276978,18.491339,17.926344
Gaia DR2 6204889018595557888,6114.0,,14.88328985,67.19,18.177408,18.446136,17.755894
Gaia DR2 6205379297701600768,6921.0,,12.32554306,81.13,18.129246,18.367788,17.78946
Gaia DR2 6205442004227640960,5963.0,,19.93942883,50.15,17.805407,18.131075,17.337376
Gaia DR2 6207598696281931648,9965.0,,12.94609561,77.24,16.661999,16.729607,16.567303
Gaia DR2 6207831380430100864,9349.0,,11.86056096,84.31,17.038288,17.118954,16.928272
Gaia DR2 6208429617834700928,5097.0,,10.9503198,91.32,19.642445,20.155344,19.07198
Gaia DR2 6208574070474720128,8703.0,,14.64877394,68.27,16.834217,16.943434,16.646263
Gaia DR2 620954483186339072,6041.0,,11.2595977,88.81,18.987135,19.366297,18.518581
Gaia DR2 6209644406384094080,5064.0,,14.15537253,70.64,19.0367,19.601068,18.40613
Gaia DR2 6209765936779750272,5879.0,,12.22608617,81.79,18.759027,19.105267,18.317165
Gaia DR2 6210645653456656896,7885.0,,11.95802692,83.63,18.215197,18.360268,17.969023
Gaia DR2 6210765736446062592,5941.0,,12.40098994,80.64,19.07307,19.43738,18.67053
Gaia DR2 6210930972427405568,7029.0,,11.05628386,90.45,18.667837,18.872211,18.380688
Gaia DR2 6211008801534635904,6559.0,,18.50085959,54.05,17.731,17.94148,17.357822
Gaia DR2 6211143143813091712,6471.0,,10.06226481,99.38,19.074718,19.35408,18.675674
Gaia DR2 6212200775216997376,7959.0,,21.52115434,46.47,16.840738,16.969215,16.633001
Gaia DR2 6214164262466529024,9165.0,,11.02075853,90.74,17.224892,17.322014,17.098097
Gaia DR2 6215244601357652992,4908.0,,13.23181306,75.58,19.10976,19.58808,18.454018
Gaia DR2 6215928635040411136,6557.0,,18.95504203,52.76,17.149757,17.376554,16.764132
Gaia DR2 6216047073057673344,9347.0,,10.02126897,99.79,17.148344,17.21742,17.039074
Gaia DR2 6216322530779368192,9635.0,,15.74546411,63.51,16.349194,16.419195,16.221113
Gaia DR2 6217755989005739776,9709.0,,15.54223277,64.34,16.4453,16.517448,16.319984
Gaia DR2 6217866799155834752,16799.0,,11.03395012,90.63,15.510299,15.42318,15.687378
Gaia DR2 6218904600689632896,11646.0,,11.98027867,83.47,16.210207,16.219757,16.237154
Gaia DR2 6219758195372527360,5419.0,,13.96619866,71.60,19.139057,19.544273,18.593195
Gaia DR2 6220095573643851648,6563.0,,12.79988274,78.13,18.286417,18.55022,17.939892
Gaia DR2 6220849121362761344,13341.0,,10.13445621,98.67,16.3083,16.286133,16.401712
Gaia DR2 6221464023238513280,4967.0,,11.50818119,86.89,19.463224,20.0439,18.840727
Gaia DR2 6222792405085315072,6283.0,,15.83712676,63.14,18.184822,18.425398,17.769144
Gaia DR2 6225646531112965120,15340.0,,10.60630346,94.28,15.641985,15.581115,15.786378
Gaia DR2 6226262051464301824,4239.0,,16.72874011,59.78,19.345734,20.003225,18.551556
Gaia DR2 6226271633536756096,5045.0,,21.16710259,47.24,18.75681,19.303438,18.21287
Gaia DR2 6226548989641600256,4497.0,,14.59062401,68.54,19.508606,20.123222,18.865072
Gaia DR2 6227687980608264064,5666.0,,38.51144034,25.97,15.767809,16.101503,15.252506
Gaia DR2 6227990410729129600,7356.0,,12.61992174,79.24,17.686266,17.86301,17.396486
Gaia DR2 6228112181642992384,5835.0,,11.93777846,83.77,17.884094,18.199205,17.400887
Gaia DR2 6228986705703397760,9199.0,,10.96671737,91.18,17.161783,17.258701,17.017365
Gaia DR2 6229228774355869824,8876.0,,11.79552272,84.78,17.03784,17.132622,16.884995
Gaia DR2 6229330032504603136,11189.0,,12.63809517,79.13,17.394932,17.433342,17.37402
Gaia DR2 6230071099045013504,5317.0,,11.45864927,87.27,19.437704,19.879576,18.87605
Gaia DR2 6232435839319195136,7166.0,,10.02780279,99.72,18.664234,18.89178,18.28817
Gaia DR2 623384098941292672,12255.0,,10.85342876,92.14,16.385162,16.399982,16.42178
Gaia DR2 6235413973945930624,7294.0,,10.09965775,99.01,18.309351,18.489105,18.013233
Gaia DR2 6235773617320026752,5705.0,,10.17153663,98.31,19.545984,19.938778,18.993244
Gaia DR2 6235836766225843328,5052.0,,14.65754749,68.22,19.006506,19.482256,18.388273
Gaia DR2 6235910918843846784,14874.0,,11.70383761,85.44,15.98544,15.916831,15.940786
Gaia DR2 6236251728784073984,4995.0,,13.666204,73.17,18.924006,19.439249,18.335052
Gaia DR2 6236705998884419968,9890.0,,10.08388735,99.17,17.787865,17.868387,17.695484
Gaia DR2 6237084063386920576,6602.0,,13.06667981,76.53,18.184246,18.416843,17.806477
Gaia DR2 6237227201759380992,5220.0,,10.50105657,95.23,19.501812,19.903397,18.86902
Gaia DR2 623734465193065088,4865.0,,18.31369225,54.60,18.534666,19.007736,17.880873
Gaia DR2 6237520706939494528,12675.0,,13.75165952,72.72,15.737673,15.725827,15.802951
Gaia DR2 6237985658621602176,6010.0,,10.01471803,99.85,18.948362,19.293488,18.544209
Gaia DR2 6238495870670906752,3257.0,,16.14413757,61.94,19.602959,20.333261,18.759752
Gaia DR2 6238670310767125760,15045.0,,19.30917028,51.79,15.385687,15.346656,15.4920635
Gaia DR2 6239311291687092992,4924.0,,11.34905593,88.11,19.60243,20.167475,19.011698
Gaia DR2 6239934027585732992,4880.0,,20.15510891,49.62,18.36042,18.853764,17.724392
Gaia DR2 624090737025312000,7310.0,,10.28230237,97.25,18.794422,18.996704,18.485407
Gaia DR2 6241671638211603968,10262.0,,17.94557418,55.72,16.387981,16.437737,16.349714
Gaia DR2 6243969480080214912,7324.0,,14.30701671,69.90,17.267492,17.435858,16.977848
Gaia DR2 6244198414713179392,4990.0,,14.45431792,69.18,18.946653,19.45033,18.35147
Gaia DR2 6245217077875966336,15833.0,,13.34678248,74.92,15.383779,15.3252,15.530093
Gaia DR2 6245294730886963840,6548.0,,13.77597412,72.59,18.649258,18.911263,18.259274
Gaia DR2 6245854210504664320,8533.0,,11.36177686,88.01,17.372808,17.500143,17.185009
Gaia DR2 6246049446837287680,5666.0,,26.03111037,38.42,17.980139,18.358131,17.48257
Gaia DR2 6247293647327206144,19701.0,,14.91306263,67.06,15.059079,14.962005,15.260278
Gaia DR2 6248142981398842624,7149.0,,12.63893764,79.12,18.377214,18.637003,18.088171
Gaia DR2 6249143300762708480,5942.0,,14.15052196,70.67,18.453136,18.764553,17.91184
Gaia DR2 6249697450322286720,5065.0,,10.06128162,99.39,18.93501,19.446949,18.313122
Gaia DR2 6249757339346143872,6033.0,,10.11269261,98.89,19.314037,19.698215,18.975061
Gaia DR2 6249774214271032192,5688.0,,10.61485531,94.21,19.550814,19.865517,19.09361
Gaia DR2 6250079427533207424,7551.0,,10.11598202,98.85,18.707897,18.922018,18.464367
Gaia DR2 625054493327257856,4785.0,,16.07067677,62.23,18.93886,19.42288,18.242313
Gaia DR2 6250691928525606784,7047.0,,17.55874433,56.95,17.207664,17.406904,16.890388
Gaia DR2 6250729548142797568,5335.0,,10.34772657,96.64,19.443079,19.880728,18.897398
Gaia DR2 6252480039373529472,4490.0,,15.07425229,66.34,19.399609,20.171474,18.71654
Gaia DR2 6252571161398782848,6629.0,,14.15778088,70.63,18.249323,18.463617,17.866295
Gaia DR2 6252871710325912320,8478.0,,10.56493189,94.65,18.432163,18.568409,18.23775
Gaia DR2 6254549187118219136,5692.0,,23.63493054,42.31,17.523159,17.85749,17.010286
Gaia DR2 6255777749623059584,10903.0,,36.26462738,27.58,14.095477,14.1271105,14.059012
Gaia DR2 62558500768907776,7155.0,,11.55821139,86.52,18.679176,18.841825,18.393032
Gaia DR2 6257027791264211840,6097.0,,16.11864976,62.04,18.171768,18.471848,17.742182
Gaia DR2 6258189494017793792,4227.0,,11.73623534,85.21,18.738657,18.961765,18.447239
Gaia DR2 6259371537737392768,6138.0,,10.56772183,94.63,18.65052,18.918608,18.262323
Gaia DR2 6259412700704827648,6347.0,,10.30309156,97.06,19.077929,19.368765,18.664755
Gaia DR2 6260377625236477184,5121.0,,11.57956119,86.36,19.399725,19.705986,18.770807
Gaia DR2 6261001052630781312,7864.0,,10.60125256,94.33,17.240963,17.38009,17.001297
Gaia DR2 6261057501380470528,5106.0,,15.49474097,64.54,18.893696,19.407347,18.323244
Gaia DR2 626112262167369472,5638.0,,11.14920531,89.69,19.304153,19.725023,18.8021
Gaia DR2 62615473509949696,12275.0,,10.12163794,98.80,17.040943,17.040276,17.075718
Gaia DR2 6262033421029340288,6178.0,,10.65789115,93.83,18.616287,18.899279,18.200449
Gaia DR2 6262044278706178048,8385.0,,10.41322552,96.03,17.748108,17.864456,17.5145
Gaia DR2 6262084617039715456,7160.0,,10.65712093,93.83,18.33438,18.473461,18.044771
Gaia DR2 6262824214708263424,11294.0,,11.08822799,90.19,16.485168,16.495836,16.500397
Gaia DR2 626329892455217152,5433.0,,13.33433464,74.99,19.795769,20.232176,19.28827
Gaia DR2 6263734026218570752,9528.0,,12.39062395,80.71,16.870966,16.94978,16.75328
Gaia DR2 6263884212630596224,4947.0,,10.22181001,97.83,19.782936,20.34374,19.086718
Gaia DR2 6264348511481313664,6322.0,,10.50674916,95.18,18.919489,19.215456,18.494421
Gaia DR2 6264437163905837952,14473.0,,11.68104971,85.61,15.672127,15.616941,15.797625
Gaia DR2 6264558281984726144,5839.0,,14.64875359,68.27,18.225006,18.587318,17.746944
Gaia DR2 6265083126986803328,6465.0,,10.40215197,96.13,18.96916,19.27871,18.588226
Gaia DR2 6265740390121829504,8011.0,,10.66980745,93.72,18.072718,18.217781,17.837507
Gaia DR2 6265877455415860224,5169.0,,26.65061161,37.52,17.845177,18.272678,17.265205
Gaia DR2 6266202425523972224,6270.0,,10.76713644,92.88,18.97308,19.257261,18.592321
Gaia DR2 6267105193289245056,6009.0,,10.12951421,98.72,18.92243,19.251612,18.500475
Gaia DR2 6267191161354606080,4999.0,,11.2307259,89.04,19.917803,20.488945,19.324121
Gaia DR2 6268779891233105664,4233.0,,19.58276771,51.07,18.98802,19.706598,18.240921
Gaia DR2 6270238973228016384,6873.0,,10.39120038,96.24,19.022844,19.287212,18.693554
Gaia DR2 6270862538055223936,5345.0,,24.23011128,41.27,17.827866,18.229876,17.260681
Gaia DR2 6270979528670845440,5873.0,,10.8507333,92.16,19.304184,19.657001,18.894709
Gaia DR2 6271117933990693248,7454.0,,11.04156032,90.57,18.337343,18.498348,18.068876
Gaia DR2 627151433802913792,11053.0,,10.33203606,96.79,16.680994,16.715778,16.69523
Gaia DR2 6271845776328515712,9180.0,,10.25282987,97.53,17.163681,17.240177,17.05681
Gaia DR2 6271903947364173056,6742.0,,31.64442795,31.60,16.535776,16.752485,16.174074
Gaia DR2 6272326022391660928,4866.0,,30.70625316,32.57,17.433027,17.955492,16.798674
Gaia DR2 6273945843535991040,8664.0,,14.82127921,67.47,16.924679,17.013912,16.733686
Gaia DR2 6274215666267735296,5425.0,,11.2234075,89.10,19.358265,19.714312,18.79745
Gaia DR2 6275694887367284480,8510.0,,13.74660523,72.75,16.947697,17.054543,16.76168
Gaia DR2 6276356552845462272,7442.0,,15.36793725,65.07,17.026705,17.18658,16.749563
Gaia DR2 6276520070839642496,5935.0,,13.10559938,76.30,18.406546,18.72975,17.9546
Gaia DR2 6277338966485145472,4983.0,,11.5143561,86.85,18.589985,19.098267,17.97857
Gaia DR2 6277698339283459712,7149.0,,11.91013037,83.96,17.968506,18.172983,17.67019
Gaia DR2 6278647144803227776,6624.0,,11.53099777,86.72,18.838463,19.073206,18.546995
Gaia DR2 6279493528239353728,5032.0,,10.60792298,94.27,19.510706,20.01669,18.954006
Gaia DR2 6280375233484773632,5371.0,,10.66450361,93.77,19.210915,19.6918,18.680605
Gaia DR2 6281286217524171392,7537.0,,18.09834219,55.25,16.733036,16.910887,16.472544
Gaia DR2 6281610672237636480,5988.0,,11.34511016,88.14,19.093529,19.438042,18.611597
Gaia DR2 6281684373876096512,14102.0,,14.28601852,70.00,16.955135,16.91463,17.03437
Gaia DR2 6281985846220678144,5892.0,,11.01284891,90.80,19.32322,19.673586,18.887833
Gaia DR2 6282209635492962048,7446.0,,14.80765275,67.53,17.463865,17.637058,17.151186
Gaia DR2 6282270658387938560,7722.0,,11.80470423,84.71,17.624273,17.775497,17.382172
Gaia DR2 6282652429440959744,8068.0,,16.38234159,61.04,17.067593,17.18652,16.843758
Gaia DR2 6284524274971664000,7056.0,,11.37646956,87.90,18.554855,18.744804,18.291868
Gaia DR2 6284635845338180352,9536.0,,12.05550967,82.95,17.0655,17.15087,16.91522
Gaia DR2 6285076852580046208,6790.0,,11.4587534,87.27,18.56235,18.801111,18.221199
Gaia DR2 6285236895945725312,5255.0,,11.75190524,85.09,19.14841,19.499847,18.651571
Gaia DR2 6285298266734226944,7223.0,,18.92970944,52.83,16.908073,17.08101,16.59578
Gaia DR2 6285375747943246336,6717.0,,12.95315858,77.20,18.455736,18.676104,18.08937
Gaia DR2 6285828506215986304,5950.0,,10.60704374,94.28,19.136564,19.443668,18.688185
Gaia DR2 6285881347198338560,6909.0,,10.64399538,93.95,18.783514,18.934828,18.470484
Gaia DR2 6287050609094939776,5533.0,,13.22827277,75.60,18.72979,19.091515,18.201391
Gaia DR2 6287289035614498048,4165.0,,16.94928988,59.00,19.753578,20.202858,18.967422
Gaia DR2 6288175684368132096,7754.0,,11.49555538,86.99,17.773924,17.961798,17.524744
Gaia DR2 6288807869195285632,7355.0,,15.7291509,63.58,17.148489,17.317673,16.840601
Gaia DR2 6289726167562363520,5905.0,,11.6271974,86.01,18.720926,19.075434,18.242062
Gaia DR2 6290158206912209024,4927.0,,16.25516682,61.52,18.700747,19.134333,18.078327
Gaia DR2 6290597874124221184,5448.0,,14.72545317,67.91,18.58394,19.013275,18.08314
Gaia DR2 6291540121229511424,5566.0,,10.08197442,99.19,19.321516,19.723734,18.690638
Gaia DR2 6292166567979449600,6373.0,,12.17571262,82.13,18.983755,19.222477,18.608671
Gaia DR2 6292541570164482688,5015.0,,13.80629633,72.43,18.971445,19.452986,18.366352
Gaia DR2 6292542841474832256,6596.0,,13.1371071,76.12,18.061531,18.282898,17.691824
Gaia DR2 6294300621264793984,7269.0,,14.4041221,69.42,17.81315,18.00559,17.533663
Gaia DR2 6295526331917156096,5329.0,,15.94745413,62.71,18.498165,18.939682,17.922203
Gaia DR2 6295762348959946368,5534.0,,11.07439954,90.30,19.47715,19.837475,18.862646
Gaia DR2 6297377192238228480,5857.0,,10.29678665,97.12,19.105501,19.526073,18.658201
Gaia DR2 6299710454697020928,5338.0,,16.08654461,62.16,18.482622,18.914625,17.942862
Gaia DR2 6300179091464352640,13551.0,,11.15268404,89.66,16.442507,16.433226,16.498276
Gaia DR2 6302668381493496192,4629.0,,20.90015338,47.85,18.508236,19.179874,17.805553
Gaia DR2 6305318449331112320,7118.0,,10.30493928,97.04,18.223341,18.410461,17.929401
Gaia DR2 6305403347948463232,6015.0,,12.32963328,81.11,18.460636,18.767986,18.044592
Gaia DR2 63054590968017408,12552.0,,35.39859131,28.25,14.2054205,14.202423,14.238435
Gaia DR2 6305587859744135296,5245.0,,12.68790119,78.82,18.480734,18.828718,17.883894
Gaia DR2 6305664172723121920,5420.0,,20.08387916,49.79,18.023993,18.433443,17.463844
Gaia DR2 6305739042591899520,6260.0,,10.21830322,97.86,19.03787,19.296085,18.586899
Gaia DR2 6306842338087328512,7132.0,,17.02536384,58.74,17.207409,17.391346,16.894829
Gaia DR2 6308048261824833152,6713.0,,19.70154554,50.76,17.468456,17.698313,17.110056
Gaia DR2 6308616812415827712,6418.0,,15.97039822,62.62,18.6664,18.991108,18.29816
Gaia DR2 6309842179468608512,5324.0,,11.48241804,87.09,19.459486,19.944113,18.88024
Gaia DR2 6310405202436481024,7219.0,,24.47566672,40.86,16.20409,16.361475,15.907097
Gaia DR2 6310804634396281984,6669.0,,34.81126483,28.73,16.200365,16.417433,15.833036
Gaia DR2 6311599954964230912,7942.0,,10.88028554,91.91,17.651615,17.801313,17.409302
Gaia DR2 6311617478430981888,5517.0,,14.29092783,69.97,18.757757,19.123238,18.190119
Gaia DR2 6311695337598226688,5280.0,,13.95171089,71.68,19.006659,19.404606,18.439617
Gaia DR2 6313596461922389248,6030.0,,18.17888612,55.01,18.46875,18.797812,17.981997
Gaia DR2 631422383638520832,6325.0,,10.3393051,96.72,18.765314,19.107512,18.346748
Gaia DR2 6314497447277377152,5791.0,,12.31862156,81.18,18.742775,19.02852,18.199955
Gaia DR2 6315417253178248960,10127.0,,11.4448751,87.38,16.745117,16.808334,16.682455
Gaia DR2 6316451863556609152,11502.0,,10.31681585,96.93,16.37934,16.390608,16.3963
Gaia DR2 6317382527133196160,5987.0,,14.09250747,70.96,18.353125,18.645332,17.885786
Gaia DR2 6317402593220564736,,,13.2771999,75.32,19.35188,20.187916,18.540752
Gaia DR2 6318214307679071232,5828.0,,14.65249178,68.25,18.56818,18.899418,18.096914
Gaia DR2 6319113776910198656,5996.0,,13.72683866,72.85,18.496977,18.784452,18.058386
Gaia DR2 6319467136754514176,9647.0,,16.22633399,61.63,16.112717,16.185555,16.0088
Gaia DR2 6320625261801644160,5518.0,,11.92550193,83.85,19.266603,19.646109,18.73219
Gaia DR2 6320655704530000128,5561.0,,11.23267133,89.03,19.025925,19.358671,18.46973
Gaia DR2 6322102185091205632,6876.0,,12.44149843,80.38,18.745485,18.980255,18.369642
Gaia DR2 6322175538837128960,6320.0,,11.38352111,87.85,18.699886,18.92376,18.22461
Gaia DR2 6323156066986126848,5601.0,,10.97640563,91.10,19.22809,19.555958,18.77004
Gaia DR2 6325298529817310336,4984.0,,10.80684667,92.53,19.489134,20.02922,18.795488
Gaia DR2 6325874399031369600,5336.0,,13.08293405,76.44,18.90175,19.356441,18.404606
Gaia DR2 6326051935800430976,6812.0,,10.82675803,92.36,18.923025,19.060951,18.667831
Gaia DR2 6326948381373607040,9635.0,,10.38160025,96.32,17.65115,17.72849,17.531794
Gaia DR2 6327501332643771392,5512.0,,10.77955809,92.77,18.775547,19.190996,18.275118
Gaia DR2 6327591698755091072,6225.0,,10.76268744,92.91,18.6871,18.981312,18.240065
Gaia DR2 6327970313008070784,18447.0,,10.04909379,99.51,15.115497,15.008232,15.311086
Gaia DR2 6327982815657497856,7056.0,,12.27302763,81.48,17.83204,18.032383,17.511538
Gaia DR2 6328202344320282752,6730.0,,12.92277659,77.38,18.089128,18.250805,17.698267
Gaia DR2 6328689973432188032,6374.0,,10.94296056,91.38,19.11608,19.327314,18.65728
